,budget,genres,id,language,overview,popularity,production_companies,release_date,revenue,runtime,title,vote_average,vote_count,year,month,day
3635,5000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",4553,en,"The Machinist is the story of Trevor Reznik, a lathe-operator who is dying of insomnia. In a machine shop, occupational hazards are bad enough under normal circumstances; yet for Trevor the risks are compounded by fatigue. Trevor has lost the ability to sleep. This is no ordinary insomnia...",35.252056,"[{""name"": ""Filmax Entertainment"", ""id"": 7302}, {""name"": ""Castelao Producciones"", ""id"": 7956}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""ICF"", ""id"": 52107}]",2004-02-09,8203235,101.0,The Machinist,7.3,1247,2004,2,9
3637,5000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",245916,en,A reporter becomes the target of a vicious smear campaign that drives him to the point of suicide after he exposes the CIA's role in arming Contra rebels in Nicaragua and importing cocaine into California. Based on the true story of journalist Gary Webb.,21.343093,"[{""name"": ""The Combine"", ""id"": 27450}, {""name"": ""Bluegrass Films"", ""id"": 27451}]",2014-10-09,2450846,112.0,Kill the Messenger,6.6,355,2014,10,9
3638,5000000,"[{""id"": 18, ""name"": ""Drama""}]",27585,en,Life for a happy couple is turned upside down after their young son dies in an accident.,10.095184,"[{""name"": ""Olympus Pictures"", ""id"": 7400}]",2010-12-16,5129058,91.0,Rabbit Hole,6.9,165,2010,12,16
3639,5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",1415,en,"The New York club scene of the 80s and 90s was a world like no other. Into this candy-colored, mirror ball playground stepped Michael Alig, a wannabe from nowhere special. Under the watchful eye of veteran club kid James St. James, Alig quickly rose to the top... and there was no place to go but down.",4.129165,"[{""name"": ""ContentFilm"", ""id"": 1420}]",2003-09-05,742898,98.0,Party Monster,5.9,58,2003,9,5
3640,5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",313922,en,A young punk rock band find themselves trapped in a secluded venue after stumbling upon a horrific act of violence.,30.001024,"[{""name"": ""Film Science"", ""id"": 1976}, {""name"": ""Broad Green Pictures"", ""id"": 49389}]",2016-04-15,3220371,95.0,Green Room,6.7,683,2016,4,15
3642,5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",199933,en,"Approaching collapse, the nation's economy is quickly eroding. As crime and fear take over the countryside, the government continues to exert its brutal force against the nation's most productive who are mysteriously vanishing - leaving behind a wake of despair. One man has the answer. One woman stands in his way. Some will stop at nothing to control him. Others will stop at nothing to save him. He swore by his life. They swore to find him.",1.731035,"[{""name"": ""Atlas 3 Productions"", ""id"": 67480}]",2014-09-12,846704,99.0,Atlas Shrugged Part III: Who is John Galt?,3.9,15,2014,9,12
3643,7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",13685,en,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",11.700578,"[{""name"": ""Gracie Films"", ""id"": 18}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}]",1996-02-21,560069,91.0,Bottle Rocket,6.8,281,1996,2,21
3648,5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",46838,en,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",19.940245,"[{""name"": ""Eden Rock Media"", ""id"": 2273}]",2010-01-22,5476793,89.0,Tucker and Dale vs Evil,7.3,847,2010,1,22
3653,5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",298312,en,"The terrifying story of a brother and sister who are sent to their grandparents' remote Pennsylvania farm for a weeklong trip. Once the children discover that the elderly couple is involved in something deeply disturbing, they see their chances of getting back home are growing smaller every day.",38.94708,"[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]",2015-09-10,98450062,94.0,The Visit,6.0,1360,2015,9,10
3654,5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",11600,en,Redacted is a film written and directed by Brian De Palma that is a fictional drama loosely based on the Mahmudiyah killings in Iraq.,3.792015,"[{""name"": ""HDNet Films"", ""id"": 3097}, {""name"": ""The Film Farm"", ""id"": 22884}]",2007-01-01,782102,90.0,Redacted,6.2,37,2007,1,1
3674,5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",31175,de,"SOUL KITCHEN film centers on a likable but hopelessly disorganized restauranteur, Zinos, whose cafe is second home to a motley crew of lovable eccentrics. When his girlfriend Nadine up and moves to Shanghai, a love-sick Zinos decides to fly after her, leaving his restaurant in the hands of his unreliable ex-con brother Illias. Both decisions turn out disastrous: Illias gambles away the restaurant to a shady real estate agent, and Zinos finds Nadine with a new lover. If the brothers can stop arguing and get it together, the Soul Kitchen might still have one last chance at staying in business. The mayhem that follows is a hilariously entertaining story of self-realization, set to an irresistibly soulful soundtrack.",5.461487,"[{""name"": ""Coraz\u00f3n International"", ""id"": 200}, {""name"": ""Biograf Jan Sv\u011br\u00e1k"", ""id"": 6419}]",2009-09-09,17872796,99.0,Soul Kitchen,7.1,116,2009,9,9
3675,1000000,"[{""id"": 18, ""name"": ""Drama""}]",12498,en,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.",14.805264,"[{""name"": ""Miramax Films"", ""id"": 14}]",1996-08-30,24475416,135.0,Sling Blade,7.4,231,1996,8,30
3676,4798235,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",77949,en,1921 England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart (Hall) visits a boarding school to explain sightings of a child ghost.,25.30216,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Creative Scotland"", ""id"": 8087}, {""name"": ""Origin Pictures"", ""id"": 8088}, {""name"": ""Lipsync Productions"", ""id"": 9987}]",2011-08-17,209696,107.0,The Awakening,6.3,458,2011,8,17
3677,4800000,"[{""id"": 27, ""name"": ""Horror""}]",1690,en,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",38.83192,"[{""name"": ""International Production Company"", ""id"": 1507}, {""name"": ""Raw Nerve"", ""id"": 1631}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Next Entertainment"", ""id"": 1633}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Hostel LLC"", ""id"": 17793}]",2005-01-06,80578934,94.0,Hostel,5.7,887,2005,1,6
3679,5000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",64720,en,"Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself.",19.807295,"[{""name"": ""Hydraulx"", ""id"": 10936}, {""name"": ""REI Capital"", ""id"": 21925}, {""name"": ""Grove Hill Productions"", ""id"": 21926}, {""name"": ""Strange Matter Films"", ""id"": 21927}]",2011-11-25,3099314,120.0,Take Shelter,7.1,471,2011,11,25
3683,4700000,"[{""id"": 27, ""name"": ""Horror""}]",16337,en,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,9.617777,"[{""name"": ""Cannon Films"", ""id"": 4110}]",1986-08-22,8025872,101.0,The Texas Chainsaw Massacre 2,5.9,139,1986,8,22
3684,4638783,"[{""id"": 37, ""name"": ""Western""}]",11577,en,An aging Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons--his sole purpose being to bring down his old friend Billy the Kid.,4.495256,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1973-05-23,11000000,106.0,Pat Garrett & Billy the Kid,7.2,65,1973,5,23
3685,4800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",77987,en,"Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Jenna to find and kill the individual responsible for his brother's recent death.",35.754865,"[{""name"": ""Gaumont"", ""id"": 9}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""A Grand Elephant"", ""id"": 19865}]",2013-05-30,10337387,90.0,Only God Forgives,5.6,862,2013,5,30
3694,4500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",9336,en,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",15.002502,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""The Ladd Company"", ""id"": 7965}]",1984-03-22,146198896,96.0,Police Academy,6.5,602,1984,3,22
3695,4500000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",5689,en,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline (Brooke Shields) and Richard (Christopher Atkins) make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",22.585384,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]",1980-07-05,58853106,104.0,The Blue Lagoon,5.8,408,1980,7,5
3696,6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",712,en,Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,29.834065,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]",1994-03-09,254700832,117.0,Four Weddings and a Funeral,6.6,632,1994,3,9
3697,4500000,"[{""id"": 35, ""name"": ""Comedy""}]",13342,en,"Follows a group of high school students growing up in southern California, based on the real-life adventures chronicled by Cameron Crowe. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. The center of the film is held by Jeff Spicoli, a perpetually stoned surfer dude who faces off with the resolute Mr. Hand, who is convinced that everyone is on dope.",20.403344,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Refugee Films"", ""id"": 8794}]",1982-08-13,27092880,90.0,Fast Times at Ridgemont High,7.0,322,1982,8,13
3698,4500000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",10339,en,"In 1841, young Ishmael signs up for service abroad the Pequod, a whaler sailing out of New Bedford. The ship is under the command of Captain Ahab, a strict disciplinarian who exhorts his men to find Moby Dick, the great white whale. Ahab lost his his leg to that creature and is desperate for revenge. As the crew soon learns, he will stop at nothing to gain satisfaction.",5.224593,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Moulin Productions Inc."", ""id"": 14373}]",1956-06-27,10400000,116.0,Moby Dick,6.9,89,1956,6,27
3699,15000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1429,en,"The filmed adaptation from David Benioff's novel of the same name. Set in New York, a convicted drug dealer named Monty has one day left of freedom before he is sent to prison. Anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. A Spike Lee joint.",30.196039,"[{""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",2002-12-16,13060843,135.0,25th Hour,7.2,629,2002,12,16
3700,4500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",9303,en,"Corky, a tough female ex con and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caeser.",15.359952,"[{""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Spelling Films"", ""id"": 10355}]",1996-09-13,7011317,108.0,Bound,6.9,198,1996,9,13
3701,4500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",641,en,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,11.573034,"[{""name"": ""Artisan Entertainment"", ""id"": 2188}]",2000-10-27,7390108,102.0,Requiem for a Dream,7.9,2443,2000,10,27
3705,5000000,"[{""id"": 35, ""name"": ""Comedy""}]",252680,en,"Yearning for an evening without their kids, some friends plan a night out. But to do this, their husbands need to watch the kids. What can go wrong?",10.274542,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Provident Films"", ""id"": 3291}, {""name"": ""Pure Flix Entertainment"", ""id"": 6427}, {""name"": ""Affirm Films"", ""id"": 10156}, {""name"": ""FourBoys Entertainment"", ""id"": 80078}]",2014-03-25,10429707,98.0,Moms' Night Out,5.5,121,2014,3,25
3706,6000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",141,en,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",61.210016,"[{""name"": ""Pandora Cinema"", ""id"": 185}, {""name"": ""Flower Films"", ""id"": 2214}, {""name"": ""Adam Fields Productions"", ""id"": 3334}]",2001-01-18,1270522,113.0,Donnie Darko,7.7,3452,2001,1,18
3710,4500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",39800,en,"Friends, family, and lovers struggle to find love, forgiveness, and meaning in an almost war-torn world riddled with comedy and pathos. Follows Solondz's film Happiness (1998).",3.108881,"[{""name"": ""Werc Werk Works"", ""id"": 53303}]",2009-10-10,744816,97.0,Life During Wartime,6.3,30,2009,10,10
3711,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",4550,ko,"After a 13-year imprisonment for the kidnap and murder of a 6 year old boy, beautiful Lee Guem-ja starts seeking revenge on the man that was really responsible for the boy's death. With the help of fellow inmates and reunited with her daughter, she gets closer and closer to her goal. But will her actions lead to the relief she seeks?",17.074843,"[{""name"": ""CJ Capital Investment"", ""id"": 946}, {""name"": ""Korea Capital Investment"", ""id"": 1687}, {""name"": ""Moho Films"", ""id"": 1688}, {""name"": ""TSJ Entertainment"", ""id"": 1689}, {""name"": ""Samsung Venture Capital"", ""id"": 1690}, {""name"": ""Ilshin Capital Investments"", ""id"": 1691}, {""name"": ""Centurion Investment"", ""id"": 1692}]",2005-07-29,23803308,115.0,Sympathy for Lady Vengeance,7.4,356,2005,7,29
3715,0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",68818,en,"In Bolivia, Butch Cassidy (now calling himself James Blackthorne) pines for one last sight of home, an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike.",5.223096,"[{""name"": ""Quickfire Films"", ""id"": 4186}, {""name"": ""Televisi\u00f3n Espa\u00f1ola (TVE)"", ""id"": 6639}, {""name"": ""Arcadia Motion Pictures"", ""id"": 7543}, {""name"": ""Noodles Production"", ""id"": 7792}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Instituto de Cr\u00e9dito Oficial (ICO)"", ""id"": 11427}, {""name"": ""ONO"", ""id"": 40789}, {""name"": ""Ariane Marar\u00eda Films"", ""id"": 53194}, {""name"": ""Nix Films"", ""id"": 53195}, {""name"": ""Eter Pictures"", ""id"": 53196}, {""name"": ""Manto Films"", ""id"": 53197}, {""name"": ""Pegaso Producciones"", ""id"": 53198}, {""name"": ""Ibermedia European Community Program"", ""id"": 53199}, {""name"": ""Audiovisual Aval SGR"", ""id"": 53200}]",2011-08-31,623528,98.0,Blackthorn,6.6,73,2011,8,31
3717,4500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",36419,en,"A young woman caught between life and death... and a funeral director who appears to have the gift of transitioning the dead, but might just be intent on burying her alive.",14.570359,"[{""name"": ""Plum Pictures"", ""id"": 2224}, {""name"": ""Harbor Light Entertainment"", ""id"": 6020}, {""name"": ""Lleju Productions"", ""id"": 12410}]",2010-04-09,3606395,104.0,After.Life,5.4,251,2010,4,9
3719,3000000,"[{""id"": 18, ""name"": ""Drama""}]",510,en,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",127.525581,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Fantasy Films"", ""id"": 286}, {""name"": ""Warner Bros."", ""id"": 6194}]",1975-11-18,108981275,133.0,One Flew Over the Cuckoo's Nest,8.2,2919,1975,11,18
3722,4500000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",375290,hi,"When Iraq invades Kuwait in August, 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",2.551559,"[{""name"": ""T-Series"", ""id"": 3522}, {""name"": ""Hari Om Entertainment Co."", ""id"": 3942}, {""name"": ""Cape Of Good Films"", ""id"": 35063}]",2016-01-22,32000000,126.0,Airlift,7.3,57,2016,1,22
3725,3730500,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",116613,en,"Based on the '70s UK TV show, The Sweeney is an action-packed British police thriller from the director of Football Factory. Jack Regan (Ray Winstone), a hardened cop who doesn’t play by the rules, is confronted with a criminal from his past. With sidekick George Carter (Ben Drew aka Plan B) they are put on the case of a jewellery store heist that ends in a killing. But is that killing really an execution in disguise? With pressure from his boss and the fact that Regan is having an affair with that boss’s wife, it’s not going to be easy for him to stay out of trouble.",6.938854,"[{""name"": ""Vertigo Films"", ""id"": 10393}, {""name"": ""Exponential Films"", ""id"": 10896}, {""name"": ""Embargo Films"", ""id"": 22789}]",2012-09-11,6294161,112.0,The Sweeney,5.7,109,2012,9,11
3728,8000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1088,en,"On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Whangara chiefs, always the first-born, always male, have been considered Paikea's direct descendants. Pai, an 11-year-old girl in a patriarchal New Zealand tribe, believes she is destined to be the new chief. But her grandfather Koro is bound by tradition to pick a male leader. Pai loves Koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny.",12.439495,"[{""name"": ""South Pacific Pictures"", ""id"": 654}]",2003-01-30,41400000,101.0,Whale Rider,7.1,111,2003,1,30
3733,4200000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",3040,ru,"Among normal humans live the ""Others"" possessing various supernatural powers. They are divided up into the forces of light and the forces of the dark, who signed a truce several centuries ago to end a devastating battle. Ever since, the forces of light govern the day while the night belongs to their dark opponents. In modern day Moscow the dark Others actually roam the night as vampires while a ""Night Watch"" of light forces, among them Anton, the movie's protagonist, try to control them and limit their outrage",12.540624,"[{""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Channel One Russia"", ""id"": 1039}, {""name"": ""TABBAK"", ""id"": 1040}, {""name"": ""The First Channel"", ""id"": 1272}]",2004-06-27,32000000,114.0,Night Watch,6.3,210,2004,6,27
3734,3705538,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11386,en,"Irish Republican Army member Fergus (Stephen Rea) forms an unexpected bond with Jody (Forest Whitaker), a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude (Miranda Richardson) and Maguire (Adrian Dunbar). Jody makes Fergus promise he'll visit his girlfriend, Dil (Jaye Davidson), in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",8.839651,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Palace Pictures"", ""id"": 927}, {""name"": ""Nippon Film Development and Finance Inc."", ""id"": 1202}, {""name"": ""Eurotrustees"", ""id"": 8876}, {""name"": ""British Screen Productions"", ""id"": 12745}]",1992-09-02,62548947,112.0,The Crying Game,6.9,176,1992,9,2
3735,4000000,"[{""id"": 35, ""name"": ""Comedy""}]",10246,en,"Set in 1954, a group of Florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",12.891276,"[{""name"": ""Melvin Simon Productions"", ""id"": 2124}, {""name"": ""Astral Bellevue Path\u00e9"", ""id"": 10313}]",1981-11-13,125728258,94.0,Porky's,6.1,183,1981,11,13
3737,114000,"[{""id"": 27, ""name"": ""Horror""}]",10331,en,"A group of people try to survive an attack of bloodthirsty zombies while trapped in a rural Pennsylvania farmhouse. Although not the first zombie film, Night of the Living Dead is the progenitor of the contemporary ""zombie apocalypse"" horror film, and it greatly influenced the modern pop-culture zombie archetype.",25.666029,"[{""name"": ""Laurel Group"", ""id"": 638}, {""name"": ""Off Color Films"", ""id"": 3139}, {""name"": ""Image Ten"", ""id"": 14121}, {""name"": ""Market Square Productions"", ""id"": 14122}]",1968-10-01,30000000,96.0,Night of the Living Dead,7.5,580,1968,10,1
3738,4000000,"[{""id"": 18, ""name"": ""Drama""}]",153,en,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",45.66662,"[{""name"": ""American Zoetrope"", ""id"": 70}]",2003-08-31,119723856,102.0,Lost in Translation,7.3,1895,2003,8,31
3739,4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",703,en,"In the city of New York, comedian Alvy Singer falls in love with the ditsy Annie Hall.",35.892034,"[{""name"": ""United Artists"", ""id"": 60}]",1977-04-19,38251425,93.0,Annie Hall,7.8,1010,1977,4,19
3740,4000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",27191,en,"To ensure a full profitable season, circus manager Brad Braden engages The Great Sebastian, though this moves his girlfriend Holly from her hard-won center trapeze spot. Holly and Sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground.",8.988455,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1952-01-10,36000000,152.0,The Greatest Show on Earth,6.6,50,1952,1,10
3741,4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1365,en,"Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.",14.042041,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Lee Daniels Entertainment"", ""id"": 695}]",2001-11-11,44909486,111.0,Monster's Ball,6.5,250,2001,11,11
3742,4000000,"[{""id"": 27, ""name"": ""Horror""}]",287424,en,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",40.016306,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Grindstone Entertainment Group"", ""id"": 3604}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""Sly Predator"", ""id"": 52924}, {""name"": ""Matt Baer Films"", ""id"": 52925}, {""name"": ""Gold Star Films"", ""id"": 68506}, {""name"": ""Lotus Entertainment (I)"", ""id"": 74208}]",2015-05-08,187112,95.0,Maggie,5.2,593,2015,5,8
3743,3600000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",451,en,"Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.",22.030517,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Intial Productions"", ""id"": 15547}]",1995-10-27,49800000,112.0,Leaving Las Vegas,7.1,360,1995,10,27
3746,4000000,"[{""id"": 53, ""name"": ""Thriller""}]",241251,en,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",24.161735,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Nuyorican Productions"", ""id"": 1620}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Smart Entertainment"", ""id"": 44783}]",2015-01-23,52425855,91.0,The Boy Next Door,4.1,1022,2015,1,23
3747,4000000,"[{""id"": 18, ""name"": ""Drama""}]",40494,en,"A pair of men try to perform the dangerous ""triple"" in their trapeze act. Problems arise when the duo is made into a trio following the addition of a sexy female performer.",1.379354,"[{""name"": ""Joanna Productions"", ""id"": 5799}]",1956-05-30,14400000,105.0,Trapeze,6.4,22,1956,5,30
3748,3500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",39781,en,"Two women, Nic and Jules, brought a son and daughter into the world through artificial insemination. When one of their children reaches age, both kids go behind their mothers' backs to meet with the donor. Life becomes so much more interesting when the father, two mothers and children start to become attached to each other.",15.338211,"[{""name"": ""Mandalay Vision"", ""id"": 6667}, {""name"": ""10th Hole Productions"", ""id"": 6691}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Gilbert Films"", ""id"": 10161}, {""name"": ""Saint Aire Production"", ""id"": 23910}, {""name"": ""Artist International"", ""id"": 23911}, {""name"": ""Antidote Films (I)"", ""id"": 23912}, {""name"": ""Artist International Management"", ""id"": 23913}]",2010-07-09,34705850,106.0,The Kids Are All Right,6.5,506,2010,7,9
